,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,origu,url,authors.0.author,authors.1.author,docna.0.docna,entityids.entityid,abstracts.cdata!,authors.2.author,authors.3.author,authors.4.author,authors.5.author,authors.6.author,authors.7.author,authors.8.author,EnvironmentalCategory
363,34209391,"Africa,World",Policy Research Working Paper,2023-12-06T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10631,"Data Gaps in Microdata in the
            Context of Forced Displacement",http://documents.worldbank.org/curated/en/099556112062334277/pdf/IDU0161b812905efa046ca09d4909a91003ae709.pdf,/research/2023/12/34209391/data-gaps-microdata-context-forced-displacement,http://documents.worldbank.org/curated/en/099556112062334277/IDU0161b812905efa046ca09d4909a91003ae709,2023/12/34209391/IDU0161b812905efa046ca09d4909a91003ae709,099556112062334277,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099556112062334277/IDU0161b812905efa046ca09d4909a91003ae709,"Masaki,Takaaki","Madson,B.","Data Gaps in Microdata in the Context of
            Forced Displacement",34209391,"This paper aims to understand the
            existing gaps in micro-level data on forcibly displaced
            people—refugees and internally displaced persons. The paper
            undertakes a comprehensive review of all existing
            micro-level data sets in the United Nations High
            Commissioner for Refugees Microdata Library and the World
            Bank Microdata Library. It first identifies a corpus of
            micro-level data sets that are designed to have a
            representative sample of refugees and/or internally
            displaced persons and assesses gaps in geographical and
            thematic coverage. The paper then evaluates whether the data
            sets contain a core set of questions that are essential for
            the proper identification of refugees and internally
            displaced persons. The findings show that microdata on
            forcibly displaced people are comparatively rich in
            Sub-Saharan Africa in contrast to other regions. However,
            data scarcity is notably pronounced in countries facing
            fragility and conflict. Scarcity is also evident among
            internally displaced persons and on topics such as labor and
            employment, finance (for instance, credit, debt, and
            banking), agriculture/livestock/fishery, and education. The
            paper also highlights that many of the existing micro-level
            data sets on forcibly displaced people do not contain the
            core set of questions needed for proper identification of
            refugees or internally displaced persons according to
            international statistical standards.",,,,,,,,
364,34210169,Africa,Policy Research Working Paper,2023-12-07T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10632; COVID-19 (Coronavirus)","Banking in Africa : Opportunities
            and Challenges in Volatile Times",http://documents.worldbank.org/curated/en/099021012072314723/pdf/IDU02ba078c809b2404f9d09f800ec70c22d6e0e.pdf,/research/2023/12/34210169/banking-africa-opportunities-challenges-volatile-times,http://documents.worldbank.org/curated/en/099021012072314723/IDU02ba078c809b2404f9d09f800ec70c22d6e0e,2023/12/34210169/IDU02ba078c809b2404f9d09f800ec70c22d6e0e,099021012072314723,,http://documents.worldbank.org/curated/en/099021012072314723/IDU02ba078c809b2404f9d09f800ec70c22d6e0e,"Beck,Thorsten","Cull,Robert J.","Banking in Africa : Opportunities and
            Challenges in Volatile Times",34210169,"This paper surveys existing
            literature and data to take stock of the current state of
            banking systems across Sub-Saharan Africa. It documents
            different dimensions of the development of the banking
            systems in the region and compares Africa’s banking systems
            to those of comparable low- and lower-middle-income
            countries outside the region. The paper also discusses the
            progress in policies and institutions underpinning financial
            deepening and the results of specific innovations to reach
            traditionally unbanked segments of the population, such as
            innovative branch expansion programs, mobile banking, and
            new financial products. In view of the COVID-19 pandemic,
            the paper discusses government support for financial systems
            and banking sector performance during crises. Overall, the
            survey shows a picture of achievements and challenges, with
            progress along some fronts but other challenges persisting
            even as new ones arise, including the turning of the global
            financial cycle in 2022/23 and increasing geopolitical tensions.","Mare,Davide Salvatore","Valenzuela,Patricio",,,,,,
365,34210179,Africa,Policy Research Working Paper,2023-12-07T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10633; RRR","Disruptive Technologies and
            Finance : An Analysis of Digital Startups in Africa",http://documents.worldbank.org/curated/en/099045212072337941/pdf/IDU16a36e64313a2a14fea18e4e1a6b8ac38a381.pdf,/research/2023/12/34210179/disruptive-technologies-finance-analysis-digital-startups-africa,http://documents.worldbank.org/curated/en/099045212072337941/IDU16a36e64313a2a14fea18e4e1a6b8ac38a381,2023/12/34210179/IDU16a36e64313a2a14fea18e4e1a6b8ac38a381,099045212072337941,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099045212072337941/IDU16a36e64313a2a14fea18e4e1a6b8ac38a381,"Vargas Da Cruz,Marcio Jose","Pereira Lopez,Mariana De La Paz","Disruptive Technologies and Finance : An
            Analysis of Digital Startups in Africa",34210179,"This paper investigates the
            relationship between disruptive technologies and access to
            finance for digital tech firms in Africa. Through textual
            analysis of data from Crunchbase and Pitchbook, the study
            explores how firms across different age cohorts incorporate
            disruptive technologies into their offerings in e-commerce,
            fintech, and information technology services. The findings
            reveal three key insights for African digital tech startups.
            First, African startups are less likely to incorporate
            disruptive technologies into their offerings compared to
            other regions, except for mobile payments. Second,
            incorporating these technologies is associated with more
            funding, but this link is weaker in Africa than in other
            regions. These results hold when excluding mobile payments
            and addressing potential endogeneity using instrumental
            variables. Third, firms that do incorporate disruptive
            technologies tend to secure funding earlier, with lower
            initial amounts, but are more likely to succeed in terms of
            exit or valuation growth than their peers.","Salgado Chavez,Edgar",,,,,,,
366,34212577,"World,European Union,United Kingdom",Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10634,"Quantifying Economic Impacts of
            Trade Agreements with Heterogeneous Trade Elasticities",http://documents.worldbank.org/curated/en/099658012112333292/pdf/IDU0332bdf3d0f531043830b9a20e812ebd9cdd1.pdf,/research/2023/12/34212577/quantifying-economic-impacts-trade-agreements-heterogeneous-trade-elasticities,http://documents.worldbank.org/curated/en/099658012112333292/IDU0332bdf3d0f531043830b9a20e812ebd9cdd1,2023/12/34212577/IDU0332bdf3d0f531043830b9a20e812ebd9cdd1,099658012112333292,,http://documents.worldbank.org/curated/en/099658012112333292/IDU0332bdf3d0f531043830b9a20e812ebd9cdd1,"Kee,Hiau Looi","Nicita,Alessandro","Quantifying Economic Impacts of Trade
            Agreements with Heterogeneous Trade Elasticities",34212577,"Bilateral trade relationships between
            countries vary across products. Such heterogeneity poses
            challenges when assessing the economic impacts of trade
            agreements. This paper estimates bilateral trade
            elasticities at the product level and explores these impacts
            using a hypothetical no-deal Brexit as an example. The
            findings indicate that the European Union’s demand for the
            United Kingdom’s products is often less elastic compared to
            products from other trading partners. The findings also show
            substantial heterogeneity in the elasticities across
            products and a negative correlation between these
            elasticities and tariffs. These factors mitigate the extent
            of trade welfare losses compared to a scenario using
            homogeneous elasticities.",,,,,,,,
367,34212650,World,Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10635,"Linking Trade to Jobs, Incomes,
            and Activities : New Stylized Facts for Low- and
            Middle-Income Countries",http://documents.worldbank.org/curated/en/099813412112341111/pdf/IDU09e34c9d205fd6043190a05b0f0e02335a74b.pdf,/research/2023/12/34212650/linking-trade-jobs-incomes-activities-new-stylized-facts-low--middle-income-countries,http://documents.worldbank.org/curated/en/099813412112341111/IDU09e34c9d205fd6043190a05b0f0e02335a74b,2023/12/34212650/IDU09e34c9d205fd6043190a05b0f0e02335a74b,099813412112341111,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099813412112341111/IDU09e34c9d205fd6043190a05b0f0e02335a74b,"Winkler,Deborah Elisabeth","Kruse,Hagen","Linking Trade to Jobs, Incomes, and
            Activities : New Stylized Facts for Low- and Middle-Income Countries",34212650,"Trade expansion can create more and
            better jobs. This paper revisits the linkages between trade
            and jobs, focusing on employment, labor incomes, and job
            activities across a large sample of countries and sectors
            over 1995 to 2018. Instrumental variables regressions and
            new input-output measures of jobs and activities in exports
            highlight several patterns: Exports and especially imports
            of intermediate inputs are associated with more jobs and
            higher incomes, while final imports show weaker
            correlations. Manufacturing has the biggest potential for
            job and income creation both directly and indirectly in
            supplying sectors. As countries move from specialization in
            commodities to limited manufacturing to advanced
            manufacturing and services global value chains,
            export-employment and export-income elasticities increase.
            Global value chain–intensive developing countries tend to
            have larger shares of production activities in exports
            compared to resource-intensive countries. As countries get
            richer, nonproduction activities in exports, such as
            support, engineering, and managerial services, become
            increasingly important. Finally, the paper explores the role
            of policy for the export job share across countries.","Aguilar Luna,Luis Alejandro","Maliszewska,Maryla",,,,,,
368,34212676,World,Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10636,"Productive Longevity : What Can
            Work in Low- and Middle-Income Countries?",http://documents.worldbank.org/curated/en/099830412112315829/pdf/IDU05b2d75e70863c04d490a5f50fbb7cafcd7f3.pdf,/research/2023/12/34212676/productive-longevity-can-work-low--middle-income-countries,http://documents.worldbank.org/curated/en/099830412112315829/IDU05b2d75e70863c04d490a5f50fbb7cafcd7f3,2023/12/34212676/IDU05b2d75e70863c04d490a5f50fbb7cafcd7f3,099830412112315829,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099830412112315829/IDU05b2d75e70863c04d490a5f50fbb7cafcd7f3,"Johansson De Silva,Sara","Santos,Indhira Vanessa","Productive Longevity : What Can Work in Low-
            and Middle-Income Countries?",34212676,"The world’s population is aging at
            dramatic speed. By 2050, most of the world’s seniors (aged
            65+) will be living in what are currently low- and
            middle-income countries. Aging will require low- and
            middle-income countries to develop comprehensive policy
            solutions to sustain welfare levels and ensure that welfare
            is equitably distributed across generations and
            socioeconomic groups. Given higher informality and lower
            human capital levels in low- and middle-income countries
            than more advanced economies, the balance and composition of
            the policy package in these contexts may differ, but there
            will be a common need for labor market policies to increase
            “productive longevity”—that is, to foster higher labor force
            participation and productivity among mature workers. This
            paper presents a framework identifying market,
            institutional, and behavioral failures that create
            constraints to productive longevity, and policies that may
            overcome these constraints. Drawing, to the extent possible,
            on the experience of low- and middle-income countries, the
            paper reviews evidence on supply-side and demand-side
            interventions to improve incentives, remove barriers to
            work, and invest in skills, as well as policies to improve
            matching of mature workers in labor markets. The paper ends
            with a discussion of meta-lessons for low- and middle-income countries.",,,,,,,,
369,34212706,World,Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10637,"Leveraging Trade for More and
            Better Job Opportunities in Developing Countries : A
            Framework for Policy",http://documents.worldbank.org/curated/en/099856012112325245/pdf/IDU08431b4fc03f3404f03098a900587df4e1a40.pdf,/research/2023/12/34212706/leveraging-trade-more-better-job-opportunities-developing-countries-framework-policy,http://documents.worldbank.org/curated/en/099856012112325245/IDU08431b4fc03f3404f03098a900587df4e1a40,2023/12/34212706/IDU08431b4fc03f3404f03098a900587df4e1a40,099856012112325245,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099856012112325245/IDU08431b4fc03f3404f03098a900587df4e1a40,"Shepherd,Ben","Winkler,Deborah Elisabeth","Leveraging Trade for More and Better Job
            Opportunities in Developing Countries : A Framework for Policy",34212706,"Trade and labor markets are
            intimately connected. This connection presents governments
            with a dual economic challenge that cannot be resolved
            without social compromise: maximizing aggregate gains but
            minimizing disaggregated costs, which can include losses to
            individuals and groups. This paper draws on recent research
            to develop a framework for thinking rigorously about these
            linkages. It then examines aspects of policy design and
            implementation that relate directly to labor market
            outcomes. It discusses three sets of policies that are
            required to help resolve the government’s dual challenge in
            a sustainable way: policies for people, sectors, and places.
            The framework includes policies to mitigate losses and
            facilitate movement of workers, classical trade policies,
            and a broad set of complementary policies that reduce trade
            costs. It also looks at the need for fiscal space to
            implement policies, and highlights the tension between
            tariff reductions and trade-related taxes, especially in
            countries where trade taxes account for a significant
            proportion of total government revenue.",,,,,,,,
370,34212724,Romania,Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10638; RRR","Preparatory School Years and
            Maternal Employment in Romania",http://documents.worldbank.org/curated/en/099916512112331443/pdf/IDU04bdf4f0b0085404fe308329043198ba43117.pdf,/research/2023/12/34212724/preparatory-school-years-maternal-employment-romania,http://documents.worldbank.org/curated/en/099916512112331443/IDU04bdf4f0b0085404fe308329043198ba43117,2023/12/34212724/IDU04bdf4f0b0085404fe308329043198ba43117,099916512112331443,,http://documents.worldbank.org/curated/en/099916512112331443/IDU04bdf4f0b0085404fe308329043198ba43117,"Robayo,Monica","Rude,Britta Laurin","Preparatory School Years and Maternal
            Employment in Romania",34212724,"This paper uses the introduction of
            preparatory school classes targeting six-year-old children
            in Romania to study whether universal, compulsory, public
            care provision could increase female employment. Results
            from difference-in-difference estimations show that the
            reform resulted in rising employment rates for mothers of
            six-year-old children. The effect is lower for mothers
            living in households with elderly people, but larger for
            those facing stronger trade-offs prior to the reform.
            Overall, investing in universal, compulsory, public
            childcare is beneficial and could significantly increase
            female employment and labor force participation rates.",,,,,,,,
371,34212730,Argentina,Policy Research Working Paper,2023-12-11T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10639,"Revealing 21% of GDP in Hidden
            Assets : Evidence from Argentina",http://documents.worldbank.org/curated/en/099934312112322376/pdf/IDU00738e97b03268043dd0a3d500bb680f31ebd.pdf,/research/2023/12/34212730/revealing-21-gdp-hidden-assets-evidence-argentina,http://documents.worldbank.org/curated/en/099934312112322376/IDU00738e97b03268043dd0a3d500bb680f31ebd,2023/12/34212730/IDU00738e97b03268043dd0a3d500bb680f31ebd,099934312112322376,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099934312112322376/IDU00738e97b03268043dd0a3d500bb680f31ebd,"Londoño-Vélez,Juliana","Tortarolo,Dario","Revealing 21% of GDP in Hidden Assets :
            Evidence from Argentina",34212730,"Despite substantial offshore tax
            evasion, Argentines disclosed assets worth 21 percent of GDP
            under a tax amnesty in 2016. This paper studies how
            enforcement initiatives impact individuals' tax
            behavior, tax progressivity, and revenue collection.
            Offshore tax evasion is concentrated among the wealthiest
            0.1 percent of adults. Tax compliance improved, expanding
            the tax bases for both wealth tax and capital income tax,
            especially at the top. The subsequent tax hike on foreign
            assets in 2019 boosted tax progressivity, raising the
            effective tax rate for the wealthiest 0.1 percent of adults,
            and established Argentina's wealth tax as one of the
            most successful globally in revenue generation.",,,,,,,,
372,34213264,Indonesia,Policy Research Working Paper,2023-12-12T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10640,"Are Ride-Hailing Services and
            Public Transport Complements or Substitutes ? Evidence from
            the Opening of Jakarta’s MRT System",http://documents.worldbank.org/curated/en/099322112122328638/pdf/IDU04517b3d3012db04c4d08eb603acc2bb9d18f.pdf,/research/2023/12/34213264/ride-hailing-services-public-transport-complements-or-substitutes-evidence-opening-jakarta’s-mrt-system,http://documents.worldbank.org/curated/en/099322112122328638/IDU04517b3d3012db04c4d08eb603acc2bb9d18f,2023/12/34213264/IDU04517b3d3012db04c4d08eb603acc2bb9d18f,099322112122328638,,http://documents.worldbank.org/curated/en/099322112122328638/IDU04517b3d3012db04c4d08eb603acc2bb9d18f,"Bosker,Maarten","Roberts,Mark","Are Ride-Hailing Services and Public
            Transport Complements or Substitutes ? Evidence from the
            Opening of Jakarta’s MRT System",34213264,"Motorbike-based ride-hailing services
            are widespread in many of the most congested cities in the
            developing world. These services often predate the
            construction of modern public mass rapid transit systems.
            Ride-hailing services may complement such investments by
            providing important first and last mile connectivity.
            However, it has also been argued that they undermine the
            viability of mass rapid transit systems as people prefer to
            use ride-hailing services given their convenience and low
            prices. This paper applies an event study research design to
            proprietary, high-frequency data from one of Indonesia’s
            largest ride-hailing services, Gojek. The findings show that
            the opening of stations on Jakarta’s first mass rapid
            transit line led to large increases in ride-hailing activity
            in the immediate vicinities of the stations. This was
            accompanied by a significant decline in the average distance
            of ride-hailing trips to and from the station locations.
            These findings are consistent with ride-hailing services
            complementing public transport by providing first and last
            mile connectivity to the newly opened mass rapid transit
            system. Interestingly, this holds for both commuting and
            non-commuting trips and is strongest for mass rapid transit
            station locations that were not already served by Jakarta’s
            bus rapid transit system.","Tiwari,Sailesh","Wibisana,Putu Sanjiwacika","Wihardja,Maria Monica","Yanurzha,Ramda",,,,
373,34213298,"World,Europe and Central Asia",Policy Research Working Paper,2023-12-12T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10641; RRR; COVID-19 (Coronavirus)","Government Support and Firm
            Performance during COVID-19",http://documents.worldbank.org/curated/en/099404412122317205/pdf/IDU0d4cdf5830014b043cf0801e03451560fd5f5.pdf,/research/2023/12/34213298/government-support-firm-performance-during-covid-19,http://documents.worldbank.org/curated/en/099404412122317205/IDU0d4cdf5830014b043cf0801e03451560fd5f5,2023/12/34213298/IDU0d4cdf5830014b043cf0801e03451560fd5f5,099404412122317205,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099404412122317205/IDU0d4cdf5830014b043cf0801e03451560fd5f5,"Bruhn,Miriam","Demirguc-Kunt,Asli","Government Support and Firm Performance
            during COVID-19",34213298,"This paper assesses the medium-run
            effects of government support to firms during the COVID-19
            crisis and whether the effectiveness of this support varied
            with its timing. Using data from three rounds of the World
            Bank’s Enterprise Surveys COVID-19 Follow-up Surveys carried
            out between May 2020 and April 2022, it relates government
            support in Round 1 (received in the first half of 2020) and
            Round 2 (received during the second half of 2020 or early
            2021) with firm performance in Round 3 (generally mid-2021).
            Controlling for a host of background characteristics, firms
            that received support in Round 1 performed better in terms
            of Round 3 sales, but only if they did not have continued
            support. Firms that also received support in Round 2 had
            similar Round 3 sales as those that received no support and
            were more likely to decrease employment. Firms that received
            government support only in Round 2 experienced no boost in
            Round 3 performance. The findings suggest that government
            support should be provided promptly, but it should also be
            phased out quickly.","Singer,Dorothe",,,,,,,
374,34213411,"Sri Lanka,World",Policy Research Working Paper,2023-12-12T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10642,"Fertilizer Import Bans,
            Agricultural Exports, and Welfare : Evidence from Sri Lanka",http://documents.worldbank.org/curated/en/099557412122318720/pdf/IDU104598f2e1bdd714d911a7781a48abca1ac80.pdf,/research/2023/12/34213411/fertilizer-import-bans-agricultural-exports-welfare-evidence-sri-lanka,http://documents.worldbank.org/curated/en/099557412122318720/IDU104598f2e1bdd714d911a7781a48abca1ac80,2023/12/34213411/IDU104598f2e1bdd714d911a7781a48abca1ac80,099557412122318720,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099557412122318720/IDU104598f2e1bdd714d911a7781a48abca1ac80,"Ghose,Devaki","Pinheiro Fraga,Eduardo","Fertilizer Import Bans, Agricultural
            Exports, and Welfare : Evidence from Sri Lanka",34213411,"This paper quantifies the value of
            fertilizer for agricultural production and trade in a
            developing economy where agriculture is centrally important
            by using an unprecedented natural experiment whereby the
            government of Sri Lanka imposed an abrupt and unexpected ban
            on the imports of all chemical fertilizers in May 2021. The
            analysis combines novel high-frequency firm-level trade
            data, detailed agricultural ground production data, crop
            yield estimates from state-of-the-art remote sensing
            techniques, and dynamic event study designs. The findings
            show that the fertilizer ban led to dramatic declines in
            agricultural production, fertilizer imports, and exports of
            fertilizer-dependent crops. Using a quantitative trade
            model, the paper finds that the ban’s welfare effects were
            equivalent to a 1.5 percent income reduction on average,
            with losses disproportionately concentrated on landowners
            (whose income is tied to agriculture) relative to workers
            and on regions specialized in the cultivation of relatively
            fertilizer-intensive crops. The findings quantify the
            equilibrium value of fertilizer in agriculture, an important
            estimate for any fertilizer-related policy (such as
            fertilizer subsidies) and for the public debate on the costs
            and benefits of environmental regulation more generally.","Fernandes,Ana Margarida",,,,,,,
375,34213420,Georgia,Policy Research Working Paper,2023-12-12T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10643,"Impacts and Sources of Air
            Pollution in Tbilisi, Georgia",http://documents.worldbank.org/curated/en/099646212122322612/pdf/IDU02641249b0ee45048c60b23107ec0644d38d2.pdf,/research/2023/12/34213420/impacts-sources-air-pollution-tbilisi-georgia,http://documents.worldbank.org/curated/en/099646212122322612/IDU02641249b0ee45048c60b23107ec0644d38d2,2023/12/34213420/IDU02641249b0ee45048c60b23107ec0644d38d2,099646212122322612,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099646212122322612/IDU02641249b0ee45048c60b23107ec0644d38d2,"Baquie,Sandra","Behrer,Arnold Patrick","Impacts and Sources of Air Pollution in
            Tbilisi, Georgia",34213420,"Air pollution profoundly impacts
            welfare, causing more deaths globally than malnutrition,
            AIDS, tuberculosis, and malaria combined. In the Georgian
            capital, Tbilisi, air pollution levels exceed international
            standards and surpass levels in other cities in the region.
            The average monthly PM2.5 concentration in Tbilisi is 20
            Micrograms per cubic meter, four times higher than the World
            Health Organization’s annual recommended limit. This paper
            uses multiple data sources — administrative data, satellite
            imagery, private real estate transactions, and traffic data
            — to estimate the impact of air pollution on the health and
            productivity of people in Tbilisi. It estimates that a 1
            percent increase in PM2.5 levels corresponds to a 0.24
            percent increase in respiratory hospitalization rates. A 1
            percent increase in PM2.5 is also associated with a 0.2
            percent decrease in rental prices. All the estimates are
            lower bounds of the total impact of air pollution as they
            only account for short-term consequences. The study shows
            that traffic and industrial activity are significant drivers
            of air pollution in Tbilisi. The paper also estimates the
            positive co-benefits of potential carbon pricing policies
            from air pollution reduction. Adopting a carbon tax of $25
            per ton would reduce hospitalizations by 0.44 percent per
            district by 2036, while increasing rental prices by 0.38 percent.","Du,Xinming","Fuchs Tarlovsky,Alan","Nozaki,Natsuko Kiso",,,,,
376,34214449,World,Policy Research Working Paper,2023-12-13T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 10644,"Firms and Climate Change in Low-
            and Middle-Income Countries",http://documents.worldbank.org/curated/en/099520212132322680/pdf/IDU0547ba0d4074fe049c10b8d90e70009f655c3.pdf,/research/2023/12/34214449/firms-climate-change-low--middle-income-countries,http://documents.worldbank.org/curated/en/099520212132322680/IDU0547ba0d4074fe049c10b8d90e70009f655c3,2023/12/34214449/IDU0547ba0d4074fe049c10b8d90e70009f655c3,099520212132322680,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099520212132322680/IDU0547ba0d4074fe049c10b8d90e70009f655c3,"Goicoechea,Ana","Lang,Megan Elizabeth","Firms and Climate Change in Low- and
            Middle-Income Countries",34214449,"Low- and middle-income countries
            (LMICs) face a disproportionate burden from climate change,
            potentially threatening the operations and profitability of
            firms. Simultaneously, firms in LMICs may contribute to
            climate change through the emissions associated with
            production. This paper synthesizes the empirical evidence on
            the links between climate change and firms in LMICs. It
            identifies three major gaps: poor geographic coverage,
            little discussion of how market failures interact with
            climate change in ways that constrain firm decisions, and an
            overall greater focus on policies for mitigation than adaptation.",,,,,,,,
377,34214489,World,Policy Research Working Paper,2023-12-13T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10645; RRR","The Trade-Growth Nexus: Evidence
            of Causality from Innovative Instruments for Trade",http://documents.worldbank.org/curated/en/099550412132341350/pdf/IDU1a68116e91579814937191a71918736db8633.pdf,/research/2023/12/34214489/trade-growth-nexus-evidence-causality-innovative-instruments-trade,http://documents.worldbank.org/curated/en/099550412132341350/IDU1a68116e91579814937191a71918736db8633,2023/12/34214489/IDU1a68116e91579814937191a71918736db8633,099550412132341350,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099550412132341350/IDU1a68116e91579814937191a71918736db8633,"Nana,Ibrahim","Motelle,Sephooko Ignatius","The Trade-Growth Nexus: Evidence of
            Causality from Innovative Instruments for Trade",34214489,"During the past decades, extensive
            literature has emphasized the role of both international
            trade and openness in fostering economic growth. Endogeneity
            bias is a nagging challenge for any empirical attempt to
            study the causal relationship between trade and economic
            growth. This study contributes to the existing stock of
            knowledge and helps to address these challenges by
            introducing new instrumental variables for trade. The study
            samples 197 countries over 1970–2020. The findings suggest
            that international trade has a positive and significant
            effect on gross domestic product per capita, which tends to
            be higher for emerging markets and development economies.
            Thus, the study provides an enhanced empirical foundation
            for the expectation that investments made to support trade
            are also good for economic growth, especially in emerging markets.","Starnes,Susan K.",,,,,,,
378,34215230,"Egypt, Arab Republic of",Policy Research Working Paper,2023-12-14T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10646; COVID-19 (Coronavirus)","The Effect of COVID-19 on the
            Gender Employment Gap in Egyptian Manufacturing",http://documents.worldbank.org/curated/en/099832312142329811/pdf/IDU18c41f68e1260b14e7d1804e1092626f792f0.pdf,/research/2023/12/34215230/effect-covid-19-gender-employment-gap-egyptian-manufacturing,http://documents.worldbank.org/curated/en/099832312142329811/IDU18c41f68e1260b14e7d1804e1092626f792f0,2023/12/34215230/IDU18c41f68e1260b14e7d1804e1092626f792f0,099832312142329811,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099832312142329811/IDU18c41f68e1260b14e7d1804e1092626f792f0,"El-Haddad,Amirah","Ishak,Phoebe Saad Wasfy","The Effect of COVID-19 on the Gender
            Employment Gap in Egyptian Manufacturing",34215230,"This paper examines the evolution of
            the gender employment gap post COVID-19 in the Egyptian
            manufacturing sector, using a unique firm-level data set.
            The findings show that the COVID-19 shock led to a slight
            improvement in the gender employment gap, both in absolute
            and relative terms, driven by a larger reduction in male
            employment compared to that for female employment. The
            heterogeneity analysis shows that exporting firms and firms
            in industrial zones on average increased both types of
            employment post COVID-19. Two types of firms contributed to
            a worsening of the gender gap, namely firms that adopted
            technology and those that provided worker training prior to
            the pandemic, pushing male employment up while not doing the
            same for female employment. Additionally, the informal
            sector contributed to a worsening of the gender gap during
            the pandemic.",,,,,,,,
379,34216042,World,Policy Research Working Paper,2023-12-15T00:00:00Z,Publications & Research,"Policy Research working paper ; no. WPS
            10647; RRR","Vehicle and Fuel Taxation for
            Transport Demand Management : Learnings from the Literature
            through a Development Lens",http://documents.worldbank.org/curated/en/099900312152317565/pdf/IDU1115208e81423d143811b86e15f35c138b74c.pdf,/research/2023/12/34216042/vehicle-fuel-taxation-transport-demand-management-learnings-literature-through-development-lens,http://documents.worldbank.org/curated/en/099900312152317565/IDU1115208e81423d143811b86e15f35c138b74c,2023/12/34216042/IDU1115208e81423d143811b86e15f35c138b74c,099900312152317565,Off of Sr VP Dev Econ/Chief Econ (DECVP),http://documents.worldbank.org/curated/en/099900312152317565/IDU1115208e81423d143811b86e15f35c138b74c,He He,"Kim,Chaeyoung","Vehicle and Fuel Taxation for Transport
            Demand Management : Learnings from the Literature through a
            Development Lens",34216042,"Correctly pricing private vehicles
            and their use is paramount to building sustainable, safe,
            and equitable transportation systems. However, determining
            the “right” price – the combination of taxes on vehicle
            purchase, ownership, and use – is a complex problem.
            Although a rich literature exists on the subject, it is
            built on evidence from developed countries. This paper
            synthesizes the lessons learned from the literature,
            theoretical and empirical, on vehicle and fuel taxation for
            managing private vehicle demand. In particular, the paper
            examines the efficiency and distributional impacts of
            purchase, ownership, and use taxes. The literature is
            unequivocal that taxing use dominates taxing purchase or
            ownership on efficiency grounds. Nonetheless, the latter
            instruments can still have important roles to play, for
            example, addressing specific market failures, for equity and
            political acceptability considerations, or for ease of
            enforcement. The paper also discusses the practical
            challenges of saliency, gaming, and evasion of taxes; how
            the effectiveness of taxes as policy instruments also
            depends on the availability of alternatives to driving; and
            what the emergence of electric vehicles means for optimal
            taxation. Importantly, the paper considers how these
            lessons, mostly derived from high-income countries with
            mature automobile markets, apply to developing contexts. In
            addition to the policy discussion, the paper conducts two
            exercises compiling empirical evidence. It compiles and
            compares estimates of the externality costs associated with
            private vehicle use, including congestion, local air
            pollution, greenhouse gas emissions, injuries, and noise.
            Similarly, it compiles and compares demand response
            elasticities to vehicle purchase, ownership, and use taxes.
            Both serve as useful references for researchers, development
            practitioners, and policy makers.",,,,,,,,
