id,text,label,data_type,totalwords
154961298,"Professor Helen Xanthaki (Academic Director of the Sir William Dale Centre for Legislative Studies at IALS) explains how legislative drafting has been transformed from a skill often associated with government lawyers to a new sub-discipline of law and subject for legal research and scholarship. Her paper describes the creation of a dynamic process with new doctrines, new questions, new answers in the field. Some have been there for a while, others are being introduced or are being borrowed and applied by other disciplines of law and other social sciences. So, is there a new discipline? And what is its place in the study of law? And what is its main philosophy? And what are its main elements?",0,train,117
144119917,"Abstract This article examines changing configurations of regional conflict in south-west Ethiopia around the Suri people, a “beleaguered” ethnic group of about 24–25,000 people living on the Sudanese–Ethiopian border. The question will be asked around why the Suri, a small agro-pastoral people at the margins of state power centres, failed to develop solutions to growing problems of group conflict, challenges of state policy, the spread of small arms (since the late 1980s), and the lack of forming new local alliances with neighbouring groups. Social and cultural effects of violence are fragmenting Suri society and their regional position is weakened, in contrast to, for instance, the Nyangatom or Anywaa, neighbouring ethnic groups of comparable size, but who are more successful in the ethno-federal political structure of post-1991 Ethiopia. In addition, while the Suri are affected by new globalizing influences like tourism and evangelical Christianity, there is only a very slow movement towards, respectiv...",0,train,152
2570776,"This edited volume provides an overview of the latest advancements in adaptive training technology. Intelligent tutoring has been deployed for well-defined and relatively static educational domains such as algebra and geometry. However, this adaptive approach to computer-based training has yet to come into wider usage for domains that are less well defined or where student-system interactions are less structured, such as during scenario-based simulation and immersive serious games. In order to address how to expand the reach of adaptive training technology to these domains, leading experts in the field present their work in areas such as student modeling, pedagogical strategy, knowledge assessment, natural language processing, and virtual human agents. Several approaches to designing adaptive technology are discussed for both traditional educational settings and professional training domains. This book will appeal to anyone concerned with educational and training technology at a professional level, including researchers, training systems developers, and designers.",0,train,149
146349223,"In the context of globalization penetrating conceptual spheres of society problems of regional and minority languages, functional development need to be harmonized with historically existing linguistic phenomena and contemporary political, socio-cultural and linguistic realities. According to most scientists, the federation emerges if, on the one hand, there exists linguistic, cultural and ethnic variety and, on the other hand, if there is a need for national integrity.",0,train,66
142541045,"""More than just a fascinating description of newsmaking and practice in an Indian city, this book has implications for theories of news and communication that make it a timely and significant contribution to the literature on journalism and newsmaking in the changing global environment."" * Mark Allen Peterson, Miami University At the turn of the millennium, Indian journalism has undergone significant changes. The rapid commercialization of the press, together with an increase in literacy and political consciousness, has led to swift growth in the newspaper market but also changed the way news makers mediate politics. Positioned at a historical junction where India is clearly feeling the effects of market liberalization, this study demonstrates how journalists and informants interactively create new forms of political action and consciousness. The book explores English and Hindi newsmaking and investigates the creation of news relations during the production process and how they affect political images and leadership traditions. It moves beyond the news-room to outline the role of journalists in urban society, the social lives of news texts and the way citizens bring their ideas and desires to bear on the news discourse. This important volume contributes to an emerging debate about the impact of the media on Indian society. Furthermore, it convincingly demonstrates the inseparable link between media related practices and dynamic cultural repertoires. Ursula Rao is Senior Lecturer of Anthropology and Sociology at the University of New South Wales in Sydney, Australia. She has worked in the fields of Media Anthropology, Religious Anthropology and Ritual Studies. Her regional specialization is India. Two recent publications are Negotiating the Divine. Temple Religion and Temple Politics in Contemporary Urban India (Manohar, 2003), and Celebrating Transgression. Method and Politics in the Anthropological Study of Cultures (Berghahn, 2006).",0,train,290
4822275,"In virtually all industrialized countries, women are underrepresented in entrepreneurship, and the gender gap exhibits a remarkable persistence. We examine one particular source of persistence, namely the prevalence of gendered networks and associated peer effects. We study how early career entrepreneurship is affected by existing entrepreneurship among neighbors, family members, and recent schoolmates. Based on an instrumental variables strategy, we identify strong peer effects. While men are more influenced by other men, women are more influenced by other women. We estimate that differences between male and female peer groups explain approximately half of the gender gap in early career entrepreneurship.",0,train,100
145420740,"This article offers a sympathetic appraisal of Erich Fromm’s conceptualisation of narcissism as it relates to the emergence, sustenance, and resolution of authoritarian violence. The discussion is first placed within the methodological debate over the analytic operations that are required for an adequate understanding of authoritarian violence, explaining why a psychoanalytic perspective is necessary. The focus then shifts to Fromm’s take on the Freudian concept of narcissism, before proceeding to explore in some depth his account of the symbolic mechanisms and contextual climate that must combine in practice in order for narcissistic energies to be channeled into authoritarianism and violence. Attention in this regard is paid both to the populace and governing elites. The article concludes with a short exposition of Fromm’s notion of benign narcissism, from its specific content to the conditions of its possibility. Cet article offre une evaluation bien disposee de la conceptualisation du narcissisme selon Erich Fromm et du rapport de cette notion a l’emergence, la nourriture et la resolution de la violence autoritaire. L’analyse est d’abord situee dans le debat methodologique sur les operations analytiques requises pour une comprehension adequate de la violence autoritaire, en expliquant pourquoi une perspective psychanalytique est necessaire. Le point d’attention puis se deplace a l’approche du Fromm sur le concept Freudien du narcissisme, avant de proceder a explorer en quelque detail son explication des mecanismes symboliques et du climat contextuel qui doivent combiner en realite afin que les energies narcissiques soient acheminees au autoritarisme et a la violence. A cet egard, d’attention est donnee a la fois a la populace et aux elites gouvernantes. L’article conclut avec une exposition breve de la notion du narcissisme benin de Fromm, de son contenu specifique aux conditions de sa possibilite.",0,train,287
155847210,"The article describes the heavy work load on women in Zimbabwe, especially in the rural areas.",0,train,16
19920037,"Abstract When a fish stock shifts from one nation to another nation, e.g., due to climate change, the nation that loses the resource has incentives to deplete it, while the other nation, receiving the resource, has incentives to conserve it. We propose an analytical model to study under which circumstances self-enforcing agreements can align incentives. Our setup allows to distinguish between a fast and a slow shift and between a smooth or a sudden shift in ownership. We show that the shorter the expected duration of the transition, the higher the total equilibrium exploitation rate. Similarly, a sudden shift implies—by and large—more aggressive non-cooperative exploitation than a gradual shift. However, a self-enforcing agreement without side-payments is more likely for a sudden than for a smooth shift. Further, the scope for cooperation increases with the expected duration of the transition, and it decreases with the renewability of the resource and the discount rate. Most importantly, we show that concentrating on in-kind transfers can be very detrimental for shifting renewable resources: In some cases, there is no efficient bargaining solution without side-payments, even when there are only two players.",0,train,187
17313953,"China's old-age security system is facing more and more serious challenge from aging population. So it is important to study the feasibility of implementing the reverse mortgage (RM) business in China. This paper compares two types of RM pricing models (non-redeemable RM and redeemable RM), under taking account of borrowers’ uncertain expectation. Through theoretical analysis and empirical simulating results, we believe that because of borrowers’ strong tendency of heritage motivation, and unstable expectation on life expectancy or house value’s volatility, non-redeemable RM with endogenous instability is not suitable for implementation in China, which can explain the failures of some tries similar to non-redeemable RM in China recently.",0,train,107
29289333,"Ex-post opportunistic behavior, commonly present in bilateral trade relationships, is a key element of the transaction cost economics. Investment in outside options is a prime example of such opportunism and often leads to inefficiency, for example by exerting effort to search for alternative business partners even if it does not add trade value. We experimentally investigate a bilateral trade relationship in which standard theory assuming self-regarding preferences predicts that the seller will be better off by investing in the outside option to improve his bargaining position. The seller’s investment, however, might negatively affect the buyer’s other-regarding preferences if the investment is viewed as opportunistic. We find overall support for our hypotheses that arise from the link between other-regarding behavior and opportunism. Our findings suggest that when the transaction cost economics approach is applied to the design of a governance structure, other regarding preferences, if relevant, should be taken into account.",0,train,150
155938727,"Incoterms 2010 provide harmonized interpretation rules for eleven common trade terms. From these eleven common terms, a trader has to choose the Incoterm that is most appropriate for the specific transaction he wishes to engage in. The International Chamber of Commerce (ICC) encourages the use of ‘multimodal’ terms (FCA, CPT, CIP, etc.) instead of the ‘maritime’ Incoterms (FAS, FOB, CFR and CIF). According to the ICC, maritime terms are not appropriate, and thus should not be used in container trade, as the seller does not ‘deliver’ the container on board the vessel, but most often hands over the goods to the carrier at an inland point or terminal. This paper intends to examine the underlying rationale behind this advice. Furthermore, this paper intends to provide support for traders, proposing criteria that might be applied to choose the right Incoterm. It will thereby take into consideration how the transport mode influences and sometimes even imposes the choice for a particular term.",0,train,160
151328791,"This article reviews the compelling volume edited by Wiebke Keim, Ercument Celik, Christian Ersche and Veronika Wohrer Global Knowledge Production in the Social Sciences: Made in Circulation (2014) to critically assess some explanations of the emergence and the development the global regime of knowledge production and circulation of knowledge within it. While praising alternatives to some hegemonic and universalizing trends in knowledge production, it is sought to demonstrate that the way postcolonial studies have been projected in the Arab region does not sufficiently account for the complexity of the situation neither in this region nor elsewhere. It is argued, in the end, that it is necessary to forge post-authoritarian studies to supplement postcolonial studies.",0,train,114
51763326,"This article deals with the linguistic representation of and the relationship between femininity and female desires and needs in Masters’ short story “The Lang Women”. Based on Halliday’s theory of systemic functional linguistics, particularly Transitivity, this story is examined for what it can tell us about how Masters represents and explores female desires and needs in her work. In particular the article focuses on Carrie’s consideration of her own physical attributes. The article also discusses Masters’ view of the relationship between femininity and female sexual desires and how Masters’ work can be read as a common on debates about female sexuality and its depiction current at the time of her writing. The article then claims that through female sexuality women can expand their self, agency and social status.",0,train,128
157481109,"This article considers a hypothetical corporate decision that will generate $5 million of profit today but result in the loss of one human life in ten years. This example is not abstract; corporations in a range of businesses engage in decisions and oversight that affect risk to human life: autonomous cars and airbags, pharmaceuticals and medical devices, and many categories of consumer products. Historically, social policy has responded to corporations that kill primarily through regulation and tort liability. I ask whether corporate law and governance might also address these issues. If corporations really are “people,” how should we think about them when they kill? The article assesses the literatures on the value of human life and relevant discount rates, and considers proposals to incentivize directors and officers to consider more explicitly the risks their corporations pose to human life.",0,train,139
150084810,"Recurring episodes of transboundary haze have been similarly to an annual event in Malaysia since the 1980’s. Transboundary haze is typically haze caused by forest fires in Sumatra and Kalimantan, Indonesia which moves thousands of miles and encompasses neighboring regional countries. This is caused by human hands that continue to pursue unplanned development without taking into account the aspect of environmental sustainability. This study looks into and the understanding of recurring occurrences of transboundary haze in Sarawak. From the perspective of Islam, by making the Holy Quran as the absolute source of reference, God forbids the destruction of nature and calls upon mankind to do good not only to other humans and animals but also to the environment. Human beings are endowed with a great mind that can guide them to make and do the right thing, thus, various efforts need to be taken into consideration and be done collectively amongst the ASEAN countries in a joint effort towards reducing or preventing continuous episodes of transboundary haze within the region.",0,train,170
147148558,"This symposium examines the issue of how well Catholic social thought fits with the underlying principles and philosophy of the American regime. The contributors to the symposium take different views of this issue. On one hand, Carson Holloway argues that Catholic social thought is at odds with certain aspects of the regime. On the other hand, Kimberly Shankman argues that a properly understood natural law teaching is essential to a sound American constitutionalism. These positions are subjected to careful scrutiny by contributors Leon Holmes and John Stack.",0,train,87
156380374,"In the context of the transforming Western Australian demographics, workplace participation of diverse groups is significant for a sustainable workforce strategy. On the one hand, participation strengthens the economy through fiscal means; on the other, it is an indicator of successful integration into the economy. This paper looks at gender diversity in the Western Australian workplace with a focus on Muslim women. Given that there are projected shortfalls in the labour force and shortage of skills in the Western Australian workforce (DTWD, 2010), and the WA government’s focus on under-represented groups’ integration in the workplace, what are the experiences of Muslim women? This paper looks at the economic integration of Muslim women through examining the factors that influence their entry into the workplace. It provides the preliminary findings of a broader study investigating the social and cultural factors that play a role in Muslim women's participation in the Western Australian workplace.",0,train,151
143273356,Introduction Part 1 Chapter 1 - Domestic Places Chapter 2 - Domestic Service Chapter 3 - Getting and Spending Part 2 Chapter 4 - 'Middlebrow' Fiction and Modernity Chapter 5 - Narratives of modernity in the memories of working-class women Conclusion Bibliography,0,train,42
142637172,"Chapter 1 Media Agenda Setting in a Competitive and Hostile Environment: The Role of Sources in Setting versus Supporting Topical Discussant Agendas in the Tea Party Patriots' Facebook Group Sharon Meraz Chapter 2 Agenda Setting, Elections, and the Impact of Information Technology Jason A. Martin Chapter 3 Value Resonance and the Origins of Issue Salience Sebastian Valenzuela Chapter 4 Contingent Factors of Agenda-Setting Effects: How Need for Orientation, Issue Obtrusiveness, and Message Tone Influence Issue Salience and Attitude Strength Yonghwan Kim Chapter 5 Setting the Political Culture Agenda: The impact of Media Use on Political Trust and Participation in Kosovo Lindita Camaj Chapter 6 Toward the Third Level of Agenda-Setting Theory: A Network Agenda Setting Model Lei Guo Chapter 7 It's Not Just a Laughing Matter: How Entertainment News Programs Influence the Transfer of the Media's Agenda to the Public's Agenda Similarly to Traditional Hard News Jennifer Kowalewski Chapter 8 From What the Public Thinks About to What the Public Does: Agenda-Setting Effects as a Mediator of Media Use and Civic Engagement Soo Jung Moon Chapter 9 The Public Agenda Along the Life Span: Testing the Life-Cycle Effect of Age on the Agenda-Setting Process Jae Kook Lee Chapter 10 Online Agenda Setting: A New Frontier for Theory Development Hai Tran Chapter 11 Consensus-Building Function of Agenda Setting in Times of Crisis: Substantive and Affective Dimensions Vanessa de Macedo Higgins Joyce Chapter 12 Agenda Setting in the Corporate Sphere: Synthesizing Findings and Identifying New Opportunities in this Growing Domain Matthew W. Ragas",0,train,251
152432643,"Introduction: The Challenge of Terrorist Financing Thomas J. Biersteker and Sue E. Eckert Part 1: The Social Organization of Terrorism 1. Producing Terror: Organizational Dynamics of Survival Jessica Stern and Amit Modi 2. The Evolution of Al Qaeda Rohan Gunaratna 3. The Social Organization of Terror in Southeast Asia: The Case of Jemaah Islamiyah Zachary Abuza Part 2: The Financial Organization of Terrorism: The Raising and Moving of Funds 4. Terrorism, Charities and Diasporas-Contrasting the Fundraising Practices of Hamas and Al Qaeda among Muslims in Europe Jeroen Gunning 5. Terrorist Financing and Organized Crime: Nexus, Appropriation or Transformation? Phil Williams 6. Trade Diversion as a Fund Raising and Money Laundering Technique of Terrorist Organizations Donald E. deKieffer 7. The Design, Development, and Implementation of Regulatory and Supervisory Frameworks for International Funds Transfer Systems Nikos Passas and Samuel Maimbo 8. Al Qaeda and the Gemstone Trade Douglas Farah Part 3: Responses to the Terrorist Financing Challenge 9. The US Regulatory Approach to Terrorist Financing Sue E. Eckert 10. International Initiatives to Combat the Financing of Terrorism Thomas J. Biersteker, Sue E. Eckert and Peter Romaniuk 11. Lessons for Countering Terrorist Financing from the War on Serious and Organized Crime Michael Levi. Conclusion: Taking Stock of Efforts to Counter the Financing of Terrorism and Recommendations for the Way Forward Thomas J. Biersteker and Sue E. Eckert",0,train,224
106399842,"Dynamic microsimulation modeling involves two stages: estimation and forecasting. Unobserved heterogeneity is often considered in estimation, but not in forecasting, beyond trivial cases. Non-trivial cases involve individuals that enter the simulation with a history of previous outcomes. We show that the simple solutions of attributing to these individuals a null effect or a random draw from the estimated unconditional distributions lead to biased forecasts, which are often worse than those obtained neglecting unobserved heterogeneity altogether. We then present a first implementation of the Rank method, a new algorithm for attributing the individual effects to the simulation sample which greatly simplifies those already known in the literature. Out-of-sample validation of our model shows that correctly imputing unobserved heterogeneity significantly improves the quality of the forecasts.",0,train,124
6837121,"Stochastic domains often involve risk-averse decision makers. While recent work has focused on how to model risk in Markov decision processes using risk measures, it has not addressed the problem of solving large risk-averse formulations. In this paper, we propose and analyze a new method for solving large risk-averse MDPs with hybrid continuous-discrete state spaces and continuous action spaces. The proposed method iteratively improves a bound on the value function using a linearity structure of the MDP. We demonstrate the utility and properties of the method on a portfolio optimization problem.",0,train,91
152888601,Introduction 1. Peace Agreements and the Disengagement from Gaza 2. Peace Proposals and Ideas 3. UN Documents on the Question of Palestine 4. Regional Documents 5. Israeli and Palestinian Domestic Documents,0,train,31
149859398,"In this manuscript, I build and expand on prior work by myself (Nowakowski, 2016) and others exploring the dynamics of embodiment among people with chronic health conditions. Specifically, I critically investigate the intersecting social and medical elements of responses to bodies perceived as too thin and otherwise lacking in physical ability, using my own experiences of living and aging with cystic fibrosis (CF) as a case example. In these explorations, I center gendered identity and its intersection with disabling physical illness. I do so by using my own lived experiences as autoethnographic anchor points to guide critical review of key concepts from the nexus of these two content areas. I focus throughout on exploring how others’ reactions to a frail-looking body often constitute a form of forced gendering via the narratives people attempt to construct for why a person’s body appears that way. The title of the manuscript supports this framework by referencing three cornerstones of patient experience in the CF community: the general trend of patients having salty skin due to the pathology of the disease, a prior embodiment project called Salty Girls (Pettigrew, 2012) that engages this idea, and the more abstract concept of “saltiness” in describing the grit marginalized people display in responding to microaggressions.",0,train,208
153715844,"Indigenous peoples across the globe have experienced a severe fragmentation of their cultural identity caused by the intentional exclusion and destruction of their cultural practices by colonizing forces that have sought to assimilate indigenous culture or to completely eliminate it from mainstream society. Taken over time, these acts of destruction have been characterized as cultural genocide, ethnocide and likened to acts of segregation, similar to apartheid.2 Denial of cultural rights continues into the present day and is said to be “[o]ne of the most",0,train,84
73593346,"Employment discrimination law has come a long way since it confronted the simple exclusion of minorities or women from desirable positions in the workforce. The expansion of protected groups and the dismantling of the more overt forms of exclusions has strained the antidiscrimination norm embodied by Title VI of the Civil Rights Act of 1964. As the law expanded the class of protected workers, its redistributive aims grew more pronounced. This chapter of a forthcoming handbook on the economic foundations of labor and employment law and provides an overview of this shift, focusing on the Age Discrimination in Employment Act, the Pregnancy Discrimination Act, and the Americans with Disabilities Act. With each further expansion of the reach of employment discrimination laws, the relation between bias and what may be termed employers’ economically rational discrimination became a more significant part of the case law. This chapter addresses some of the underlying labor economic issues as civil rights laws confront accommodation requirements and redistributive aims. The chapter will be published in The Law and Economics of Labor and Employment Law, edited by Cynthia Estlund and Michael L. Wachter and published by Edward Elgar.",0,train,191
53526681,"This paper contributes to an ongoing debate on the syntactic status of oblique subject-like NPs in the ‘impersonal’ construction (of the type me-thinks) in Old Germanic. The debate is caused by the lack of canonical subject case marking in such NPs. It has been argued that these NPs are syntactic objects, but we provide evidence for their subject status, as in Modern Icelandic and Faroese. Thus, we argue that the syntactic status of the oblique subject-like NPs has not changed at all from object status to subject status, contra standard claims in the literature. Our evidence stems from Old Icelandic, but the analysis has implications for the other old Germanic languages as well. However, a change from non-canonical to canonical subject case marking (‘Nominative Sickness’) has affected all the Germanic languages to a varying degree. (Less)",0,train,136
154710260,"This paper draws upon the altruistic dimension of public service motivation to examine the behavioral implications and builds upon the work of Brewer (2003) and Houston (2006, 2008) using a unique dataset to examine the impact of sector employment on prosocial behavior. Recognizing the role of the third sector in the United States, this paper examines the impact of both government and nonprofit sector employment on one’s propensity to volunteer and make charitable donations compared to private sector workers. In addition, many scholars have called for an examination of differences in public service motivation across levels of government, such as Pandey and Stazyk (2008). This paper answers this call by focusing on variances in prosocial behavior across levels of government employment to determine if federal, state or local government workers tend to have higher levels of altruism than workers in other levels of government. This paper draws upon data from the 2008 Volunteer Supplement of the Current Population Survey to examine these issues in assessing the impact sector employment on volunteering and giving charitable donations.",0,train,175
145666797,"Recent developments mark a ‘human turn’ in sociolinguistics, i.e., a move away from languages as linguistic systems used by people, toward language or languaging as a sociolinguistic system performed by people. This article inscribes itself in that tradition and offers a micro‐ethnographic analysis of a literacy event in rural Gambia. The incident relates to a letter that was ‘written’ by an old illiterate villager in the process of arranging a family member’s marriage. Although the event in itself is fairly insignificant and trivial, it is mobilised to gain an insight into the social and cultural organisation of literacy and languaging in this village. The old man’s letter is a typical moment of ‘grassroots literacy’ and is not ‘orthographic’ but ‘heterographic’ (reflecting more than one prescriptive regime) and ‘exographic’ (drawing on imported normativity). Local languaging here is not the sum of the local languages (Mandinka plus Jola plus Fula plus English) but is a complexly regimented repertoire in...",0,train,157
150848429,Student middle-school teachers view the documentary Voices in Wartime and are moved to dedicate a “Peace Tree” on their campus.,0,train,20
140335031,"This book is the first to apply ideas about international and world society to the Middle East. It brings together a distinguished cast of theorists and Middle East experts who combine their knowledge to provide a fresh view of this troubled but important region. For those interested in the Middle East, the book provides a comprehensive overview of the region’s history and how its own traditions have mixed, often uncomfortably, with the political structures imposed by the expansion of Western international society. It reveals the powerful and ongoing tensions among the Western-defined political order, the post-colonial state system, and the strong transnational cultural elements in the region. For International Relations theorists it offers a pathbreaking application of the English school’s central ideas at the regional level. It shows both the problems and the opportunities of thinking about international and world society in a regional context, and uses the insights from that to cast new light on what it means to talk about international society at the global level.",0,train,168
150690743,"PART ONE: FRAMEWORK 1. Overcoming the Rationalist Fallacy in Management Research 2. Management in Practice: Overview of Classic Studies on Managerial Work PART TWO: A PRACTICE PERSPECTIVE ON LEADERSHIP AND MANAGERIAL WORK 3. Well Then - What Now? An Everyday Approach to Managerial Leadership? 4. Managerial Leadership: Identities, Processes, and Interactions 5. Multi-framing as a Tool in Top Management Teams PART THREE: OPERATIONAL MANAGERIAL WORK 6. Work Activities and Stress Among Managers in Health Care 7. Leadership as Muddling Through: Site Managers in the Construction Industry 8. R&D Managers Leading Knowledge Workers with Care PART FOUR: ADMINISTRATIVE MANAGERIAL WORK 9. Managers at the Municipal Top 10. The Swedish Municipality Director: A Managerial Function between Politics and Administration 11. Leaders of Modern Universities: Primi Inter Pares or Chief Executive Officers? 12. Managerial Work at the Top: Tracing Changes in Work Practices and Efforts Towards Theory Development PART FIVE: MANAGERIAL WORK IN SMALL BUSINESSES 13. Managerial Behaviour in Small Firms: Does it Matter What Managers Do? 14. The Duality of Strategic Managerial Work in SMEs: A Structuration Perspective 15. Managerial Practices in Family Owned Firms: Strategizing Actors, their Arenas and their Emotions PART SIX: THE WAY FORWARD 16. Refining Shadowing Methods for Studying Managerial Work 17. Bridging the Management Theory and Practice Gap 18. Conclusion and the Way Forward: Towards a Practice Theory of Management",0,train,223
54925246,"Australian country newspapers demonstrate a focus on their local community or communities which appears to be much stronger than that of their metropolitan counterparts. This focus is generally reflected in an emphasis on local news and the promotion of local concerns, individuals and achievements. The limited literature on country newspapers suggests this emphasis has contributed to country print journalism developing in directions significantly removed from those of contemporary urban journalism. This paper argues that while country newspaper journalism incorporates elements of conventional journalism, it has also evolved in ways which appear to have more in common with non-Western forms of journalism than with the journalism practised in major Australian cities.",0,train,110
158904464,"The European Union should consider Turkey a core actor for implementing the Southern Energy Corridor that will serve Europe’s main energy security strategy: diversification of routes and suppliers of energy. At the same time, the EU should pay attention not only to Ankara’s sensitive bilateral relations with the countries along the corridor but also with others that can influence the operation of this corridor, mainly Russia. The quality of relations among Turkey, Azerbaijan, Georgia, Greece, Russia, and the EU should be considered of fundamental importance for the implementation of such a project. An analysis of these relations sheds light on policymakers’ options.",0,train,102
152922701,"Preface Foreword Introduction: Looking Back to Construct a Better Future: The Tough Choices for Africa Africa Union in a World Dominated by Forces of Integration: A Comparative Analysis of African Union & other Regional Bodies Towards a Confederated United States of Africa: Between A6 & the African Union Authority African Union, Federalism & Shifting Loyalties Towards a New Centre: Problems & Prospects Civil Society Contribution to the United States of Africa: Current Hurdles & Future Prospects Sacrificing Micro-Nationalism within the Broader Dream of Pan-Africanism: What Prospects for a United States of Africa {USA} Economic Preconditions for Federalism: Towards a Single Regional Currency Science, Technology & Innovation(s) in a Federal State of Africa: Pathways From The Periphery To Economic Development Science & Technology for Enhancing Sustainable Development: The Instrument for Accelerating the Construction of a Union Government For Africa: Problems & Prospects Le Projet de Constitution de lAfrique Unie (A.U.) : Un Document de Reference pour la Construction des Etats-Unis dAfrique By Way Of Conclusion: Bridging the Divide, Building Consensus, Ensuring Tolerance & Dialogue The Challenge of Change Epilogue: The Challenges of the Century Index.",0,train,184
142945551,"The article is an attempt by an Old Testament scholar to engage ::: with a debate taking place in practical theology. This debate is about the inﬂuence ::: of religion and ritual on the formation of social capital. The author attempts to ::: shed light on this debate by looking at the two halves of the book of Leviticus, the ::: ﬁrst half of which is dominated by ritual and the second half is characterised by a ::: broader communal perspective.",0,train,81
40443198,"Although the adoption of renewable energy is perceived as a means to enable delivery of emission-free solutions, its penetration into the energy market has not been timely and significant enough to make a material impact on the structure of the global energy system. Using backcasting as a policy tool for developing a view of a sustainable energy future, this Chapter aims to explore some of the critical hurdles as the policy makers continue to formulate and advance environmentally friendly energy consumption in order to mitigate the impacts of climate change. We illustrate the nature of the challenges to reach a wider adoption of alternative energy resources and build on the need for renewal of the energy “delivery” infrastructure through the “smart grid” as a means for transition to a sustainable economy in the longer term. While there is now engagement with the public about a sustainable future, alignment of stakeholders’ economic interests and absorption capacity of emerging technologies remain as the two main challenges in mitigating the underlying systemic hurdles to be overcome. As the public at large realize the need for a future of sustainable energy despite lack of a global consensus about definitive targets, the policy makers may seek to provide a combination of approaches that build on optimal investment incentives in the near-term, liberalization of the electricity grids in the medium term and a dynamic policy framework that induce continuous technological innovation in the longer term. Observing the current responses to the externalities by the policymakers in a number of jurisdictions we articulate such forthcoming initiatives to mitigate the systemic hurdles embedded in the existing energy infrastructure. We also articulate measures to enable deployment of integrative sustainable energy solutions over a transformed infrastructure, namely smart grid.",0,train,289
16224384,"A large body of literature suggests that firm-level stock prices 'underreact' to news about future cash flows, i.e., shocks to a firm's expected cash flows are positively correlated with shocks to expected returns on its stock. We estimate a vector autoregession to examine the joint behavior of returns, cash-flow news, and trading between individuals and institutions. Our main finding is that institutions buy shares from individuals in response to good cash-flow news, thus exploiting the underreaction phenomenon. Institutions are not simply following price momentum strategies: When price goes up in the absence of positive cash-flow news, institutions sell shares to individuals. Although institutions are trading in the 'right' direction, institutions as a group outperform individuals by only 1.44 percent per annum before transaction and other costs, because they are extremely conservative in deviating from the value-weight market index.",0,train,138
56997186,"The dual-channel photoplethysmography studies of physiological responses during 3-stage orthostatic test were performed. Clear differences in heartbeat rate, pulse wave transit time and blood pressure variations of healthy volunteers and diabetic patients have been observed.",0,train,35
150598211,"LSE Director Professor Craig Calhoun finds that the world looks different from India’s vantage point, and explains why that matters for the School.",0,train,23
153110082,"Business is not just sets of activities and relationships. It is also a cultural category, an aspect of people’s understanding of the world and what is in it. Such understandings are interesting in their own right. In addition, however, they are useful for helping us to make sense of people’s actions and orientations in various parts of their lives. My purpose here is to illustrate how we might approach those understandings, the sorts of questions we can ask about them, and the sorts of things we might learn from them.",0,train,90
86817894,"There is currently great interest in microalgae as sources of renewable energy and biofuels. Many algae species have a high lipid content and can be grown on non-arable land using alternate water sources such as seawater. This paper discusses in detail the issue of sustainability of commercial-scale microalgae production of biofuels with particular focus on land, water, nutrients (N and P) and CO2 requirements and highlights some of the key issues in the very large scale culture of microalgae which is required for biofuels. The use of genetically modified algae is also considered.",0,train,93
54685438,"Equality in this article is not a concept affiliated with human rights but a term with a meaning of identity at an abstract or conceptual level. In presenting an abstraction of Democracy from the historic development in governance and relativity of democracy including various political systems with democratic ingredients, philosophical annotation, and ideological explanation, this article advocates an equality of democracy by focusing on the essence of, and the process towards, democracy, and the equal right of interpreting democracy. Democratic Constitutional System, Constitutional Monarchy, and Party-guided Constitutional Government in realities share the same importance in pursuing the ideal of democracy. Democracy cannot be spread through indoctrinations. Countries at different stages of democratization have an equal right in interpreting their practices towards democratic ideals in conceptions extracted from the realities of their democratic course.",0,train,133
78117235,"Journal of Health Disparities Research and Practice, Volume 9, Special Edition 1, Summer 2016 The Pursuit of Young Researchers: NIDDK STEP-UP http://digitalscholarship.unlv.edu/jhdrp/ Journal of Health Disparities Research and Practice Volume 9, Special Edition 1, Summer 2016, pp. 118-119 © 2011 Center for Health Disparities Research School of Community Health Sciences University of Nevada, Las Vegas",0,train,55
117144551,"The quick development of the LED has changed the overall field of lighting technology triggering the need for updating all sorts of documents and literature in the field of lighting. The German lighting association LiTG has initiated a project to work on a new, completely revised version of the book ""Beleuchtungstechnik"" by Roland Baer. This new 4th edition of the book was published in September 2016 and forms the result of the collaborative authorship of more than 20 individuals who are actively involved in lighting education. The book addresses the needs of lighting designers, educators and students from various fields of application. It serves as a source of information for the daily practice as well as study material to support efforts of students in Bachelor and Master programs.",0,train,128
169326104,"ABSTRACTClimate change severely affects Alpine regions. Adaptation to climate change is needed in order to deal with these impacts, but the implementation of national adaptation strategies is inhib...",0,train,28
